"x1";"id";"x2";"x3";"x4";"x5";"x6";"cond1";"x7";"x8";"condA";"x9";"condB";"x10";"judgment";"x12";"x13";"x14";"x15";"list";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"id";"rm0d07dfij6du0re8hlqgl4dl1";"ip";"84.78.123.156";"time(s)";"16.382.011.135.964";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"615f3a23295a71c1d49ab7e3";"<id:age>";"<id:age>";"age";42;"<id:sex>";"<id:sex>";"sex";"female";3;"<id:edu>";"edu";"FH ";"<id:natLang>";"<id:natLang>";"natLang";"deutsch ";"submit";"weiter"
"id";"rm0d07dfij6du0re8hlqgl4dl1";"ip";"84.78.123.156";"time(s)";"16.382.011.164.947";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";3;"";"";"";"";"";"";"";"";""
"id";"u9gpuqbjg3fijid8a7h0q1cm30";"ip";"131.152.231.249";"time(s)";"16.382.020.181.545";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"60fd1e0283fd261fb158ab92";"<id:age>";"<id:age>";"age";20;"<id:sex>";"<id:sex>";"sex";"female";3;"<id:edu>";"edu";"Abitur";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"u9gpuqbjg3fijid8a7h0q1cm30";"ip";"131.152.231.249";"time(s)";"16.382.020.227.292";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";3;"";"";"";"";"";"";"";"";""
"id";"ufuohu152vkr2aec6fhr9bb7q7";"ip";"79.225.189.183";"time(s)";"16.382.004.345.111";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"611d08b80fd6356dbabc92e5";"<id:age>";"<id:age>";"age";22;"<id:sex>";"<id:sex>";"sex";"female";3;"<id:edu>";"edu";"Abitur";"<id:natLang>";"<id:natLang>";"natLang";"deutsch";"submit";"weiter"
"id";"ufuohu152vkr2aec6fhr9bb7q7";"ip";"79.225.189.183";"time(s)";"16.382.004.388.954";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";3;"";"";"";"";"";"";"";"";""
"id";"0bm9n0jfmvc9t2sru5ru5bg1b0";"ip";"93.193.132.113";"time(s)";"16.381.981.913.765";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5f4cd7926e1f3e8ed56bd215";"<id:age>";"<id:age>";"age";19;"<id:sex>";"<id:sex>";"sex";"male";4;"<id:edu>";"edu";"Abitur";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"0bm9n0jfmvc9t2sru5ru5bg1b0";"ip";"93.193.132.113";"time(s)";"16.381.981.961.929";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";4;"";"";"";"";"";"";"";"";""
"id";"3h27epa5vi68fmd403qnu4skf7";"ip";"46.223.162.33";"time(s)";"16.382.013.662.973";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5acc6eebfa3b4e000173c8d6";"<id:age>";"<id:age>";"age";27;"<id:sex>";"<id:sex>";"sex";"male";4;"<id:edu>";"edu";"Master of Science";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"3h27epa5vi68fmd403qnu4skf7";"ip";"46.223.162.33";"time(s)";"16.382.013.676.837";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";4;"";"";"";"";"";"";"";"";""
"id";"3ibfohph77b2o076abmrg0lft6";"ip";"93.238.130.51";"time(s)";"16.382.005.855.456";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"61545f97b2e61d65961e527a";"<id:age>";"<id:age>";"age";52;"<id:sex>";"<id:sex>";"sex";"male";4;"<id:edu>";"edu";"Fachhochschulreife";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"3ibfohph77b2o076abmrg0lft6";"ip";"93.238.130.51";"time(s)";"16.382.006.060.821";"data";"feedback";"Muffige alte Beispiele ";"";"";"";"";"";NA;"";"";"";"";4;"";"";"";"";"";"";"";"";""
"id";"6g4tm150coug0qjr45sjp85ml3";"ip";"93.235.121.99";"time(s)";"16.382.007.007.952";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"61016b80b387a0af51cdbace";"<id:age>";"<id:age>";"age";22;"<id:sex>";"<id:sex>";"sex";"female";4;"<id:edu>";"edu";"Abitur";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch, Thai";"submit";"weiter"
"id";"6g4tm150coug0qjr45sjp85ml3";"ip";"93.235.121.99";"time(s)";"16.382.007.026.211";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";4;"";"";"";"";"";"";"";"";""
"id";"76ali6550106pmjrbq10jauti2";"ip";"77.0.85.200";"time(s)";"16.381.992.071.891";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"59e6ed442f63d30001c8fa22";"<id:age>";"<id:age>";"age";33;"<id:sex>";"<id:sex>";"sex";"female";4;"<id:edu>";"edu";"Hochschulabschluss";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"76ali6550106pmjrbq10jauti2";"ip";"77.0.85.200";"time(s)";"16.381.992.084.869";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";4;"";"";"";"";"";"";"";"";""
"id";"7kjpagt7p6ptq8abfbktrhocb7";"ip";"93.231.98.82";"time(s)";"16.382.008.960.546";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5962799cb752840001ca478b";"<id:age>";"<id:age>";"age";35;"<id:sex>";"<id:sex>";"sex";"male";4;"<id:edu>";"edu";"Universitätsabschluss";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"7kjpagt7p6ptq8abfbktrhocb7";"ip";"93.231.98.82";"time(s)";"16.382.008.983.609";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";4;"";"";"";"";"";"";"";"";""
"id";"8gs9i41qoq8jh41nhni38gmm11";"ip";"134.19.127.185";"time(s)";"16.382.000.260.867";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"61544a00503d1d16d35a2303";"<id:age>";"<id:age>";"age";39;"<id:sex>";"<id:sex>";"sex";"male";4;"<id:edu>";"edu";"Abitur";"<id:natLang>";"<id:natLang>";"natLang";"deutsch";"submit";"weiter"
"id";"8gs9i41qoq8jh41nhni38gmm11";"ip";"134.19.127.185";"time(s)";"16.382.000.283.183";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";4;"";"";"";"";"";"";"";"";""
"id";"btfe1f78o8icq4d85ihhp4rpq0";"ip";"141.70.105.135";"time(s)";"16.382.029.611.680";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5fa0947670772d100ddf97de";"<id:age>";"<id:age>";"age";21;"<id:sex>";"<id:sex>";"sex";"male";4;"<id:edu>";"edu";"Abitur";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"btfe1f78o8icq4d85ihhp4rpq0";"ip";"141.70.105.135";"time(s)";"16.382.029.782.675";"data";"feedback";"Hat alles soweit gepasst :)";"";"";"";"";"";NA;"";"";"";"";4;"";"";"";"";"";"";"";"";""
"id";"goh35uasb45lg3ue1lg30e0jv6";"ip";"109.42.113.87";"time(s)";"16.382.016.722.761";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5fbe72941cf1d201bc50c1d4";"<id:age>";"<id:age>";"age";34;"<id:sex>";"<id:sex>";"sex";"female";4;"<id:edu>";"edu";"Studium";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"goh35uasb45lg3ue1lg30e0jv6";"ip";"109.42.113.87";"time(s)";"16.382.016.777.877";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";4;"";"";"";"";"";"";"";"";""
"id";"h489mpubestiehsofomnbqmfe6";"ip";"88.74.175.154";"time(s)";"16.382.015.838.602";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"60d10503b38976552a1b35da";"<id:age>";"<id:age>";"age";24;"<id:sex>";"<id:sex>";"sex";"male";4;"<id:edu>";"edu";"Abitur";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"h489mpubestiehsofomnbqmfe6";"ip";"88.74.175.154";"time(s)";"16.382.015.856.781";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";4;"";"";"";"";"";"";"";"";""
"id";"h88ku4qlq7dlrhap2mfmcdqe10";"ip";"109.90.9.216";"time(s)";"16.382.010.978.925";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5d077b300b54cc0015dad3bf";"<id:age>";"<id:age>";"age";63;"<id:sex>";"<id:sex>";"sex";"male";4;"<id:edu>";"edu";"Hauptschule";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"h88ku4qlq7dlrhap2mfmcdqe10";"ip";"109.90.9.216";"time(s)";"16.382.011.057.637";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";4;"";"";"";"";"";"";"";"";""
"id";"ipq4flca72b3hnkqjrmrd5spd7";"ip";"5.63.49.101";"time(s)";"16.381.987.998.865";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5bb3c34b30cb21000189a1bf";"<id:age>";"<id:age>";"age";58;"<id:sex>";"<id:sex>";"sex";"female";4;"<id:edu>";"edu";"Realschule";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"ipq4flca72b3hnkqjrmrd5spd7";"ip";"5.63.49.101";"time(s)";"16.381.988.064.593";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";4;"";"";"";"";"";"";"";"";""
"id";"khrevo8ev10pcfri2a7g2tfer6";"ip";"217.82.22.239";"time(s)";"16.382.020.409.814";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5f8051b402daee04b8108440";"<id:age>";"<id:age>";"age";58;"<id:sex>";"<id:sex>";"sex";"female";4;"<id:edu>";"edu";"Magister Artium";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"khrevo8ev10pcfri2a7g2tfer6";"ip";"217.82.22.239";"time(s)";"16.382.020.449.340";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";4;"";"";"";"";"";"";"";"";""
"id";"ogcev5jtgql5kjiqu9kil0bsk4";"ip";"195.216.229.243";"time(s)";"16.382.002.849.938";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"6113d35622f0e3b5d5f7ed8b";"<id:age>";"<id:age>";"age";28;"<id:sex>";"<id:sex>";"sex";"male";4;"<id:edu>";"edu";"MSc";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"ogcev5jtgql5kjiqu9kil0bsk4";"ip";"195.216.229.243";"time(s)";"16.382.002.887.118";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";4;"";"";"";"";"";"";"";"";""
"id";"oitrhpkbp34ev83kjr9sfk7171";"ip";"212.161.68.43";"time(s)";"16.381.997.209.440";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"615436cd1e7c4a8fa434d3ec";"<id:age>";"<id:age>";"age";27;"<id:sex>";"<id:sex>";"sex";"male";4;"<id:edu>";"edu";"Master";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"oitrhpkbp34ev83kjr9sfk7171";"ip";"212.161.68.43";"time(s)";"16.381.997.223.766";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";4;"";"";"";"";"";"";"";"";""
"id";"4rsoovo2npdlua6oolpcaruv54";"ip";"95.223.69.201";"time(s)";"16.382.005.707.633";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5dea808cce8d8d19f5424b21";"<id:age>";"<id:age>";"age";33;"<id:sex>";"<id:sex>";"sex";"male";5;"<id:edu>";"edu";"B.A.";"<id:natLang>";"<id:natLang>";"natLang";"deutsch";"submit";"weiter"
"id";"4rsoovo2npdlua6oolpcaruv54";"ip";"95.223.69.201";"time(s)";"16.382.005.726.356";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";5;"";"";"";"";"";"";"";"";""
"id";"749frtf1q1rvtsf2ksomjbso74";"ip";"46.223.163.254";"time(s)";"16.382.019.608.370";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"6106dcf7b16d208e0df2b07c";"<id:age>";"<id:age>";"age";20;"<id:sex>";"<id:sex>";"sex";"female";5;"<id:edu>";"edu";"Abitur";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"749frtf1q1rvtsf2ksomjbso74";"ip";"46.223.163.254";"time(s)";"16.382.019.803.714";"data";"feedback";"Sehr nette und unterhaltsame Studie :)";"";"";"";"";"";NA;"";"";"";"";5;"";"";"";"";"";"";"";"";""
"id";"74qrfodv3mdfj50o7v1h8jgae5";"ip";"217.91.175.50";"time(s)";"16.382.008.490.926";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"6106da09b043167615d4c6ef";"<id:age>";"<id:age>";"age";28;"<id:sex>";"<id:sex>";"sex";"male";5;"<id:edu>";"edu";"Ausbildung";"<id:natLang>";"<id:natLang>";"natLang";"deutsch";"submit";"weiter"
"id";"74qrfodv3mdfj50o7v1h8jgae5";"ip";"217.91.175.50";"time(s)";"16.382.008.512.380";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";5;"";"";"";"";"";"";"";"";""
"id";"85trs68milba6cctvn27pte746";"ip";"81.20.127.8";"time(s)";"16.382.011.999.770";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"601f78f6f378774abbf1eb28";"<id:age>";"<id:age>";"age";36;"<id:sex>";"<id:sex>";"sex";"male";5;"<id:edu>";"edu";"Realschule";"<id:natLang>";"<id:natLang>";"natLang";"deutsch";"submit";"weiter"
"id";"85trs68milba6cctvn27pte746";"ip";"81.20.127.8";"time(s)";"16.382.012.033.090";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";5;"";"";"";"";"";"";"";"";""
"id";"8otsdmvctnnonfbm3j8qqajhm5";"ip";"94.16.160.94";"time(s)";"16.381.984.644.746";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"61556def7be7a5e6ad20ba8d";"<id:age>";"<id:age>";"age";45;"<id:sex>";"<id:sex>";"sex";"male";5;"<id:edu>";"edu";"Master";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"8otsdmvctnnonfbm3j8qqajhm5";"ip";"94.16.160.94";"time(s)";"16.381.984.707.181";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";5;"";"";"";"";"";"";"";"";""
"id";"8re2m0ntmtm24g59hpeif2ifp5";"ip";"141.2.178.158";"time(s)";"16.382.003.288.142";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5eee5be627e0dd2eb6186f16";"<id:age>";"<id:age>";"age";24;"<id:sex>";"<id:sex>";"sex";"female";5;"<id:edu>";"edu";"Abitur";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"8re2m0ntmtm24g59hpeif2ifp5";"ip";"141.2.178.158";"time(s)";"16.382.003.494.857";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";5;"";"";"";"";"";"";"";"";""
"id";"92v8bhfc8uhe72ur8fdq23oni1";"ip";"93.244.255.27";"time(s)";"16.382.002.677.307";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5fb42f807e81960acbfdb22e";"<id:age>";"<id:age>";"age";38;"<id:sex>";"<id:sex>";"sex";"male";5;"<id:edu>";"edu";"B.Sc.";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"92v8bhfc8uhe72ur8fdq23oni1";"ip";"93.244.255.27";"time(s)";"16.382.002.729.409";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";5;"";"";"";"";"";"";"";"";""
"id";"a8vjho751s0fcaqipe9p32bhv6";"ip";"81.10.249.106";"time(s)";"16.381.993.283.365";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"58a20857c5bcf000011b09ff";"<id:age>";"<id:age>";"age";31;"<id:sex>";"<id:sex>";"sex";"male";5;"<id:edu>";"edu";"Abitur";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"a8vjho751s0fcaqipe9p32bhv6";"ip";"81.10.249.106";"time(s)";"16.381.993.494.374";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";5;"";"";"";"";"";"";"";"";""
"id";"ekophs265se2r1m5jr4289jf90";"ip";"94.219.18.9";"time(s)";"16.381.974.187.539";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5a1542e20fff620001a6d2dc";"<id:age>";"<id:age>";"age";43;"<id:sex>";"<id:sex>";"sex";"male";5;"<id:edu>";"edu";"Bachelor";"<id:natLang>";"<id:natLang>";"natLang";"Spanisch (Deutsch im Vorschulalter)";"submit";"weiter"
"id";"ekophs265se2r1m5jr4289jf90";"ip";"94.219.18.9";"time(s)";"16.381.974.221.339";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";5;"";"";"";"";"";"";"";"";""
"id";"fsmf819vih2017sifhdalgsbb7";"ip";"193.170.226.39";"time(s)";"16.382.016.970.752";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"611710877ea5a39f2acb9c3f";"<id:age>";"<id:age>";"age";20;"<id:sex>";"<id:sex>";"sex";"female";5;"<id:edu>";"edu";"Matura/Abitur";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"fsmf819vih2017sifhdalgsbb7";"ip";"193.170.226.39";"time(s)";"16.382.017.029.295";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";5;"";"";"";"";"";"";"";"";""
"id";"j7fe522jk8lac806j903tnfhr6";"ip";"88.217.40.181";"time(s)";"16.382.012.569.527";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"610700f4f9547087ee11e1ca";"<id:age>";"<id:age>";"age";25;"<id:sex>";"<id:sex>";"sex";"female";5;"<id:edu>";"edu";"Bachelor";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"j7fe522jk8lac806j903tnfhr6";"ip";"88.217.40.181";"time(s)";"16.382.013.052.955";"data";"feedback";"Aufgabe war leicht zu verstehen. Bearbeitung machte Spaß. Die Arbeit mit dem Riegler ist besser, als Kästchen anzuklicken.";"";"";"";"";"";NA;"";"";"";"";5;"";"";"";"";"";"";"";"";""
"id";"j8uprko32dr130jj995j6im9r1";"ip";"83.77.39.14";"time(s)";"16.381.994.784.067";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"61558a90fea0c5288a466f55";"<id:age>";"<id:age>";"age";42;"<id:sex>";"<id:sex>";"sex";"male";5;"<id:edu>";"edu";"Bachelor";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch/Italienisch";"submit";"weiter"
"id";"j8uprko32dr130jj995j6im9r1";"ip";"83.77.39.14";"time(s)";"16.381.994.802.345";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";5;"";"";"";"";"";"";"";"";""
"id";"k714gptu6sat1on72a4st5dne3";"ip";"141.70.80.5";"time(s)";"16.381.997.411.838";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"591aac50ef20c600015d8c5d";"<id:age>";"<id:age>";"age";27;"<id:sex>";"<id:sex>";"sex";"female";5;"<id:edu>";"edu";"Master";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch, Englisch";"submit";"weiter"
"id";"k714gptu6sat1on72a4st5dne3";"ip";"141.70.80.5";"time(s)";"16.381.997.443.325";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";5;"";"";"";"";"";"";"";"";""
"id";"msn89k3l543spjc8q8qap40qg2";"ip";"86.92.60.212";"time(s)";"16.382.024.167.894";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"60fd4803baaba05d014d38ee";"<id:age>";"<id:age>";"age";20;"<id:sex>";"<id:sex>";"sex";"female";5;"<id:edu>";"edu";"Abitur";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"msn89k3l543spjc8q8qap40qg2";"ip";"86.92.60.212";"time(s)";"16.382.024.213.963";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";5;"";"";"";"";"";"";"";"";""
"id";"v8t7h3valbvf2afg0jugv3bup0";"ip";"95.91.237.87";"time(s)";"16.382.007.134.822";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"61547e4101693206125d0d96";"<id:age>";"<id:age>";"age";30;"<id:sex>";"<id:sex>";"sex";"male";5;"<id:edu>";"edu";"Bachelor";"<id:natLang>";"<id:natLang>";"natLang";"deutsch";"submit";"weiter"
"id";"v8t7h3valbvf2afg0jugv3bup0";"ip";"95.91.237.87";"time(s)";"16.382.007.163.471";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";5;"";"";"";"";"";"";"";"";""
"id";"3dscsfi13af0sqdrj53s7crc07";"ip";"212.102.44.97";"time(s)";"16.382.009.588.710";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5dc1cd625fd2031344dfe43d";"<id:age>";"<id:age>";"age";59;"<id:sex>";"<id:sex>";"sex";"male";6;"<id:edu>";"edu";"Abitur";"<id:natLang>";"<id:natLang>";"natLang";"deutsch";"submit";"weiter"
"id";"3dscsfi13af0sqdrj53s7crc07";"ip";"212.102.44.97";"time(s)";"16.382.009.685.096";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";6;"";"";"";"";"";"";"";"";""
"id";"49ofsosgvcbou0toe6ad0r8bn0";"ip";"93.159.111.84";"time(s)";"16.382.008.718.808";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5eee61509e63ac300a199f84";"<id:age>";"<id:age>";"age";27;"<id:sex>";"<id:sex>";"sex";"male";6;"<id:edu>";"edu";"Mittlere Reife";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"49ofsosgvcbou0toe6ad0r8bn0";"ip";"93.159.111.84";"time(s)";"16.382.008.757.021";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";6;"";"";"";"";"";"";"";"";""
"id";"4lsrgb411h47gtqhc3uprf2il7";"ip";"213.225.36.47";"time(s)";"16.382.032.131.353";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"60fd1d5e61b5e2f32c269b45";"<id:age>";"<id:age>";"age";20;"<id:sex>";"<id:sex>";"sex";"female";6;"<id:edu>";"edu";"Matura (Abitur)";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"4lsrgb411h47gtqhc3uprf2il7";"ip";"213.225.36.47";"time(s)";"16.382.032.270.406";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";6;"";"";"";"";"";"";"";"";""
"id";"6i9an737egn8hqm29levgdrg74";"ip";"51.6.218.1";"time(s)";"16.382.007.647.443";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5e3d71c28eb5270274d528b8";"<id:age>";"<id:age>";"age";69;"<id:sex>";"<id:sex>";"sex";"female";6;"<id:edu>";"edu";"Bachelor of Arts";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch/Englisch (zweisprachig)";"submit";"weiter"
"id";"6i9an737egn8hqm29levgdrg74";"ip";"51.6.218.1";"time(s)";"16.382.008.793.690";"data";"feedback";"Ich fand das Experiment sehr interessant und herausfordernd. Manche Saetze waren aehnlich, da nur die Betonung verschieden war. ";"";"";"";"";"";NA;"";"";"";"";6;"";"";"";"";"";"";"";"";""
"id";"6ift850c85jblna2g65gssqb00";"ip";"95.222.27.48";"time(s)";"16.381.992.901.246";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"60fe7985ba99343ad0b893b7";"<id:age>";"<id:age>";"age";21;"<id:sex>";"<id:sex>";"sex";"other";6;"<id:edu>";"edu";"Abitur";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"6ift850c85jblna2g65gssqb00";"ip";"95.222.27.48";"time(s)";"16.381.992.937.170";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";6;"";"";"";"";"";"";"";"";""
"id";"7hpplls9qb0h35o1a1eaipf2r5";"ip";"94.134.181.119";"time(s)";"16.382.019.205.870";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"610436ec7cd7d7de0d935442";"<id:age>";"<id:age>";"age";21;"<id:sex>";"<id:sex>";"sex";"female";6;"<id:edu>";"edu";"Bachelor of Science";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"7hpplls9qb0h35o1a1eaipf2r5";"ip";"94.134.181.119";"time(s)";"16.382.019.284.542";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";6;"";"";"";"";"";"";"";"";""
"id";"82d0v545pogs1p7ap451eqqom6";"ip";"93.227.177.7";"time(s)";"16.382.003.988.702";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"60ffba651b70b1d3fcffd745";"<id:age>";"<id:age>";"age";35;"<id:sex>";"<id:sex>";"sex";"male";6;"<id:edu>";"edu";"Hochschulabschluss";"<id:natLang>";"<id:natLang>";"natLang";"deutsch";"submit";"weiter"
"id";"82d0v545pogs1p7ap451eqqom6";"ip";"93.227.177.7";"time(s)";"16.382.004.112.323";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";6;"";"";"";"";"";"";"";"";""
"id";"8vh69if41130qf30atksv0ska4";"ip";"87.162.217.70";"time(s)";"16.382.017.162.272";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"60fd1f3378b82433e490d7bf";"<id:age>";"<id:age>";"age";18;"<id:sex>";"<id:sex>";"sex";"female";6;"<id:edu>";"edu";"Abitur";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch, Russisch";"submit";"weiter"
"id";"8vh69if41130qf30atksv0ska4";"ip";"87.162.217.70";"time(s)";"16.382.017.185.123";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";6;"";"";"";"";"";"";"";"";""
"id";"93f601hc0bbub5nv641ibuq5r0";"ip";"194.230.147.47";"time(s)";"16.381.998.757.194";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"6155a189ac435d26d1a6c1bd";"<id:age>";"<id:age>";"age";36;"<id:sex>";"<id:sex>";"sex";"male";6;"<id:edu>";"edu";"Master";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch, Schweizerdeutsch, Libanesisch, Englisch";"submit";"weiter"
"id";"93f601hc0bbub5nv641ibuq5r0";"ip";"194.230.147.47";"time(s)";"16.381.998.804.935";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";6;"";"";"";"";"";"";"";"";""
"id";"abbhfesn4tmomkpf7c6ajs6483";"ip";"91.64.108.126";"time(s)";"16.381.991.280.145";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"5fd26340c4224102ec7ff47b";"<id:age>";"<id:age>";"age";35;"<id:sex>";"<id:sex>";"sex";"male";6;"<id:edu>";"edu";"Promotion";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
"id";"abbhfesn4tmomkpf7c6ajs6483";"ip";"91.64.108.126";"time(s)";"16.381.991.324.154";"data";"feedback";"";"";"";"";"";"";NA;"";"";"";"";6;"";"";"";"";"";"";"";"";""
"id";"d1d0vimve09ehvqh5tka4u1302";"ip";"91.21.94.204";"time(s)";"16.382.013.542.472";"data";"<id:prolificID>";"<id:prolificID>";"prolificID";"6105903e5e19257559b6cc3c";"<id:age>";"<id:age>";"age";19;"<id:sex>";"<id:sex>";"sex";"female";6;"<id:edu>";"edu";"Abitur";"<id:natLang>";"<id:natLang>";"natLang";"Deutsch";"submit";"weiter"
