"id";"target_no";"cond_c";"cond_q";"expec";"list"
"40p4nq7fudsd32sbm9tl3phbd3";"t12";"c3";"pq1";10;2
"40p4nq7fudsd32sbm9tl3phbd3";"t6";"c1";"pq3";42;2
"lump9mhu1el7uak7qv6qhbnfr0";"t11";"c3";"then";0;2
"40p4nq7fudsd32sbm9tl3phbd3";"t10";"c3";"irr";0;2
"869dbq1icciu51pb2r31h60cq2";"t14";"c3";"pq2";10;2
"869dbq1icciu51pb2r31h60cq2";"t6";"c1";"pq1";60;2
"869dbq1icciu51pb2r31h60cq2";"t7";"c1";"irr";2;2
"869dbq1icciu51pb2r31h60cq2";"t10";"c3";"irr";2;2
"869dbq1icciu51pb2r31h60cq2";"t1";"c1";"pq2";77;2
"869dbq1icciu51pb2r31h60cq2";"t3";"c1";"pq2";0;2
"lump9mhu1el7uak7qv6qhbnfr0";"t15";"c3";"pq2";86;2
"lump9mhu1el7uak7qv6qhbnfr0";"t16";"c3";"pq1";100;2
"lump9mhu1el7uak7qv6qhbnfr0";"t8";"c1";"pq2";100;2
"lump9mhu1el7uak7qv6qhbnfr0";"t3";"c1";"then";92;2
"lump9mhu1el7uak7qv6qhbnfr0";"t2";"c1";"pq3";0;2
"lump9mhu1el7uak7qv6qhbnfr0";"t14";"c3";"pq1";0;2
"lump9mhu1el7uak7qv6qhbnfr0";"t5";"c1";"pq1";100;2
"lump9mhu1el7uak7qv6qhbnfr0";"t12";"c3";"then";14;2
"lump9mhu1el7uak7qv6qhbnfr0";"t6";"c1";"then";70;2
"lump9mhu1el7uak7qv6qhbnfr0";"t13";"c3";"then";0;2
"lump9mhu1el7uak7qv6qhbnfr0";"t1";"c1";"pq2";100;2
"lump9mhu1el7uak7qv6qhbnfr0";"t10";"c3";"irr";0;2
"869dbq1icciu51pb2r31h60cq2";"t4";"c1";"pq3";32;2
"869dbq1icciu51pb2r31h60cq2";"t12";"c3";"pq2";47;2
"869dbq1icciu51pb2r31h60cq2";"t11";"c3";"irr";1;2
"869dbq1icciu51pb2r31h60cq2";"t16";"c3";"irr";0;2
"869dbq1icciu51pb2r31h60cq2";"t15";"c3";"then";17;2
"869dbq1icciu51pb2r31h60cq2";"t2";"c1";"pq3";0;2
"869dbq1icciu51pb2r31h60cq2";"t13";"c3";"pq2";12;2
"869dbq1icciu51pb2r31h60cq2";"t9";"c3";"pq1";31;2
"869dbq1icciu51pb2r31h60cq2";"t5";"c1";"pq2";35;2
"869dbq1icciu51pb2r31h60cq2";"t8";"c1";"irr";0;2
"9pnkdbv1unungvuf2kun9akb36";"t12";"c1";"then";100;1
"9pnkdbv1unungvuf2kun9akb36";"t2";"c3";"then";100;1
"9pnkdbv1unungvuf2kun9akb36";"t11";"c1";"then";59;1
"9pnkdbv1unungvuf2kun9akb36";"t10";"c1";"pq1";84;1
"9pnkdbv1unungvuf2kun9akb36";"t13";"c1";"pq1";100;1
"9pnkdbv1unungvuf2kun9akb36";"t15";"c1";"pq1";100;1
"9pnkdbv1unungvuf2kun9akb36";"t16";"c1";"pq3";0;1
"9pnkdbv1unungvuf2kun9akb36";"t1";"c3";"pq3";73;1
"9pnkdbv1unungvuf2kun9akb36";"t5";"c3";"pq1";100;1
"9pnkdbv1unungvuf2kun9akb36";"t14";"c1";"irr";0;1
"9pnkdbv1unungvuf2kun9akb36";"t3";"c3";"pq2";0;1
"9pnkdbv1unungvuf2kun9akb36";"t8";"c3";"pq2";0;1
"9pnkdbv1unungvuf2kun9akb36";"t4";"c3";"pq2";0;1
"9pnkdbv1unungvuf2kun9akb36";"t6";"c3";"pq2";100;1
"9pnkdbv1unungvuf2kun9akb36";"t9";"c1";"irr";0;1
"9pnkdbv1unungvuf2kun9akb36";"t7";"c3";"pq1";0;1
"daorarnj58i6splt1c5c9826s0";"t11";"c1";"pq1";88;1
"daorarnj58i6splt1c5c9826s0";"t3";"c3";"then";0;1
"daorarnj58i6splt1c5c9826s0";"t15";"c1";"pq1";85;1
"daorarnj58i6splt1c5c9826s0";"t6";"c3";"pq2";95;1
"daorarnj58i6splt1c5c9826s0";"t12";"c1";"pq3";55;1
"daorarnj58i6splt1c5c9826s0";"t4";"c3";"irr";0;1
"daorarnj58i6splt1c5c9826s0";"t13";"c1";"pq3";87;1
"daorarnj58i6splt1c5c9826s0";"t2";"c3";"then";68;1
"daorarnj58i6splt1c5c9826s0";"t1";"c3";"then";67;1
"daorarnj58i6splt1c5c9826s0";"t9";"c1";"then";77;1
"daorarnj58i6splt1c5c9826s0";"t10";"c1";"irr";0;1
"daorarnj58i6splt1c5c9826s0";"t14";"c1";"irr";0;1
"daorarnj58i6splt1c5c9826s0";"t7";"c3";"irr";0;1
"daorarnj58i6splt1c5c9826s0";"t16";"c1";"pq2";93;1
"daorarnj58i6splt1c5c9826s0";"t5";"c3";"then";66;1
"daorarnj58i6splt1c5c9826s0";"t8";"c3";"irr";0;1
"nibceue099bj6quqcl2a141362";"t12";"c1";"pq1";100;1
"nibceue099bj6quqcl2a141362";"t15";"c1";"then";100;1
"nibceue099bj6quqcl2a141362";"t10";"c1";"pq3";88;1
"nibceue099bj6quqcl2a141362";"t16";"c1";"pq1";100;1
"nibceue099bj6quqcl2a141362";"t11";"c1";"pq2";100;1
"nibceue099bj6quqcl2a141362";"t8";"c3";"pq2";76;1
"nibceue099bj6quqcl2a141362";"t7";"c3";"pq1";100;1
"nibceue099bj6quqcl2a141362";"t1";"c3";"then";94;1
"nibceue099bj6quqcl2a141362";"t4";"c3";"then";79;1
"nibceue099bj6quqcl2a141362";"t9";"c1";"pq1";94;1
"nibceue099bj6quqcl2a141362";"t6";"c3";"pq1";74;1
"nibceue099bj6quqcl2a141362";"t3";"c3";"then";90;1
"nibceue099bj6quqcl2a141362";"t2";"c3";"pq2";95;1
"nibceue099bj6quqcl2a141362";"t13";"c1";"pq1";79;1
"nibceue099bj6quqcl2a141362";"t14";"c1";"irr";0;1
"nibceue099bj6quqcl2a141362";"t5";"c3";"then";96;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t3";"c3";"pq1";100;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t4";"c3";"pq3";100;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t9";"c1";"pq2";52;1
"arcq9q54p7nedt0qj7tvuld0h6";"t9";"c1";"pq3";28;1
"arcq9q54p7nedt0qj7tvuld0h6";"t4";"c3";"pq1";70;1
"arcq9q54p7nedt0qj7tvuld0h6";"t11";"c1";"then";55;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t14";"c1";"pq2";49;1
"arcq9q54p7nedt0qj7tvuld0h6";"t14";"c1";"pq1";92;1
"arcq9q54p7nedt0qj7tvuld0h6";"t6";"c3";"then";94;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t16";"c1";"pq1";100;1
"arcq9q54p7nedt0qj7tvuld0h6";"t16";"c1";"pq3";70;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t5";"c3";"pq1";29;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t13";"c1";"then";65;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t15";"c1";"pq2";59;1
"arcq9q54p7nedt0qj7tvuld0h6";"t3";"c3";"then";67;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t8";"c3";"pq1";32;1
"arcq9q54p7nedt0qj7tvuld0h6";"t12";"c1";"irr";0;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t11";"c1";"pq2";78;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t10";"c1";"irr";0;1
"arcq9q54p7nedt0qj7tvuld0h6";"t13";"c1";"pq1";91;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t6";"c3";"pq3";100;1
"arcq9q54p7nedt0qj7tvuld0h6";"t15";"c1";"pq3";90;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t2";"c3";"irr";0;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t1";"c3";"then";64;1
"lh74r0qpdbs67jfi93nqmupuf4";"t9";"c1";"irr";0;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t12";"c1";"pq2";76;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t7";"c3";"irr";0;1
"arcq9q54p7nedt0qj7tvuld0h6";"t10";"c1";"then";88;1
"lh74r0qpdbs67jfi93nqmupuf4";"t16";"c1";"then";77;1
"arcq9q54p7nedt0qj7tvuld0h6";"t5";"c3";"pq2";97;1
"arcq9q54p7nedt0qj7tvuld0h6";"t8";"c3";"pq3";93;1
"lh74r0qpdbs67jfi93nqmupuf4";"t3";"c3";"irr";0;1
"lh74r0qpdbs67jfi93nqmupuf4";"t11";"c1";"pq3";21;1
"arcq9q54p7nedt0qj7tvuld0h6";"t7";"c3";"irr";0;1
"arcq9q54p7nedt0qj7tvuld0h6";"t1";"c3";"then";83;1
"lh74r0qpdbs67jfi93nqmupuf4";"t2";"c3";"pq3";100;1
"lh74r0qpdbs67jfi93nqmupuf4";"t1";"c3";"pq3";100;1
"arcq9q54p7nedt0qj7tvuld0h6";"t2";"c3";"pq1";97;1
"lh74r0qpdbs67jfi93nqmupuf4";"t4";"c3";"pq1";88;1
"lh74r0qpdbs67jfi93nqmupuf4";"t14";"c1";"pq1";100;1
"lh74r0qpdbs67jfi93nqmupuf4";"t7";"c3";"pq2";92;1
"lh74r0qpdbs67jfi93nqmupuf4";"t5";"c3";"pq1";93;1
"lh74r0qpdbs67jfi93nqmupuf4";"t15";"c1";"pq2";88;1
"lh74r0qpdbs67jfi93nqmupuf4";"t6";"c3";"pq3";91;1
"lh74r0qpdbs67jfi93nqmupuf4";"t10";"c1";"irr";0;1
"lh74r0qpdbs67jfi93nqmupuf4";"t13";"c1";"pq2";100;1
"lh74r0qpdbs67jfi93nqmupuf4";"t8";"c3";"pq2";0;1
"lh74r0qpdbs67jfi93nqmupuf4";"t12";"c1";"pq2";99;1
"8shac86gndjn1dh6rpo91cajr5";"t13";"c3";"irr";2;2
"8shac86gndjn1dh6rpo91cajr5";"t6";"c1";"irr";0;2
"8shac86gndjn1dh6rpo91cajr5";"t8";"c1";"pq3";36;2
"8shac86gndjn1dh6rpo91cajr5";"t5";"c1";"then";55;2
"8shac86gndjn1dh6rpo91cajr5";"t10";"c3";"pq3";79;2
"8shac86gndjn1dh6rpo91cajr5";"t7";"c1";"irr";0;2
"8shac86gndjn1dh6rpo91cajr5";"t4";"c1";"then";57;2
"8shac86gndjn1dh6rpo91cajr5";"t12";"c3";"pq1";11;2
"8shac86gndjn1dh6rpo91cajr5";"t2";"c1";"irr";0;2
"8shac86gndjn1dh6rpo91cajr5";"t14";"c3";"irr";0;2
"8shac86gndjn1dh6rpo91cajr5";"t11";"c3";"pq3";36;2
"8shac86gndjn1dh6rpo91cajr5";"t15";"c3";"irr";0;2
"8shac86gndjn1dh6rpo91cajr5";"t16";"c3";"pq3";71;2
"8shac86gndjn1dh6rpo91cajr5";"t9";"c3";"pq2";6;2
"8shac86gndjn1dh6rpo91cajr5";"t1";"c1";"pq2";62;2
"8shac86gndjn1dh6rpo91cajr5";"t3";"c1";"then";97;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t3";"c1";"pq1";100;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t6";"c1";"irr";0;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t10";"c3";"pq2";27;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t9";"c3";"pq1";74;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t15";"c3";"then";85;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t1";"c1";"pq1";75;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t4";"c1";"then";88;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t13";"c3";"then";50;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t11";"c3";"irr";0;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t5";"c1";"then";86;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t8";"c1";"pq3";79;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t12";"c3";"pq3";93;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t2";"c1";"pq2";100;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t14";"c3";"irr";0;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t7";"c1";"pq2";90;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t16";"c3";"pq3";84;2
"r95mgjnvgs5ahdo6qvfled1k84";"t4";"c1";"pq2";0;2
"r95mgjnvgs5ahdo6qvfled1k84";"t14";"c3";"pq3";91;2
"r95mgjnvgs5ahdo6qvfled1k84";"t1";"c1";"pq2";82;2
"r95mgjnvgs5ahdo6qvfled1k84";"t3";"c1";"irr";0;2
"r95mgjnvgs5ahdo6qvfled1k84";"t8";"c1";"pq3";20;2
"r95mgjnvgs5ahdo6qvfled1k84";"t6";"c1";"pq2";61;2
"r95mgjnvgs5ahdo6qvfled1k84";"t12";"c3";"pq2";91;2
"r95mgjnvgs5ahdo6qvfled1k84";"t13";"c3";"pq1";68;2
"r95mgjnvgs5ahdo6qvfled1k84";"t7";"c1";"then";94;2
"r95mgjnvgs5ahdo6qvfled1k84";"t11";"c3";"pq2";58;2
"r95mgjnvgs5ahdo6qvfled1k84";"t16";"c3";"pq1";61;2
"r95mgjnvgs5ahdo6qvfled1k84";"t2";"c1";"pq2";88;2
"r95mgjnvgs5ahdo6qvfled1k84";"t15";"c3";"pq2";93;2
"r95mgjnvgs5ahdo6qvfled1k84";"t9";"c3";"irr";0;2
"r95mgjnvgs5ahdo6qvfled1k84";"t5";"c1";"pq3";11;2
"r95mgjnvgs5ahdo6qvfled1k84";"t10";"c3";"irr";0;2
"40p4nq7fudsd32sbm9tl3phbd3";"t11";"c3";"pq2";32;2
"40p4nq7fudsd32sbm9tl3phbd3";"t7";"c1";"pq2";36;2
"40p4nq7fudsd32sbm9tl3phbd3";"t3";"c1";"pq2";80;2
"40p4nq7fudsd32sbm9tl3phbd3";"t2";"c1";"pq3";0;2
"40p4nq7fudsd32sbm9tl3phbd3";"t13";"c3";"pq1";48;2
"40p4nq7fudsd32sbm9tl3phbd3";"t9";"c3";"pq1";32;2
"40p4nq7fudsd32sbm9tl3phbd3";"t14";"c3";"then";68;2
"40p4nq7fudsd32sbm9tl3phbd3";"t15";"c3";"pq3";0;2
"40p4nq7fudsd32sbm9tl3phbd3";"t1";"c1";"irr";0;2
"lump9mhu1el7uak7qv6qhbnfr0";"t9";"c3";"irr";0;2
"lump9mhu1el7uak7qv6qhbnfr0";"t7";"c1";"pq3";0;2
"40p4nq7fudsd32sbm9tl3phbd3";"t5";"c1";"then";62;2
"lump9mhu1el7uak7qv6qhbnfr0";"t4";"c1";"pq2";0;2
"40p4nq7fudsd32sbm9tl3phbd3";"t4";"c1";"pq1";62;2
"40p4nq7fudsd32sbm9tl3phbd3";"t16";"c3";"then";54;2
"40p4nq7fudsd32sbm9tl3phbd3";"t8";"c1";"pq1";1;2
"40p4nq7fudsd32sbm9tl3phbd3";"t12";"c3";"then";67;2
"40p4nq7fudsd32sbm9tl3phbd3";"t6";"c1";"pq2";80;2
"lump9mhu1el7uak7qv6qhbnfr0";"t11";"c3";"pq2";0;2
"40p4nq7fudsd32sbm9tl3phbd3";"t10";"c3";"then";54;2
"869dbq1icciu51pb2r31h60cq2";"t14";"c3";"pq1";10;2
"869dbq1icciu51pb2r31h60cq2";"t6";"c1";"irr";3;2
"869dbq1icciu51pb2r31h60cq2";"t7";"c1";"pq3";17;2
"869dbq1icciu51pb2r31h60cq2";"t10";"c3";"pq2";66;2
"869dbq1icciu51pb2r31h60cq2";"t1";"c1";"irr";1;2
"869dbq1icciu51pb2r31h60cq2";"t3";"c1";"pq3";0;2
"lump9mhu1el7uak7qv6qhbnfr0";"t15";"c3";"then";47;2
"lump9mhu1el7uak7qv6qhbnfr0";"t16";"c3";"pq3";100;2
"lump9mhu1el7uak7qv6qhbnfr0";"t8";"c1";"then";66;2
"lump9mhu1el7uak7qv6qhbnfr0";"t3";"c1";"pq1";92;2
"lump9mhu1el7uak7qv6qhbnfr0";"t2";"c1";"irr";0;2
"lump9mhu1el7uak7qv6qhbnfr0";"t14";"c3";"then";96;2
"lump9mhu1el7uak7qv6qhbnfr0";"t5";"c1";"pq2";81;2
"lump9mhu1el7uak7qv6qhbnfr0";"t12";"c3";"pq3";100;2
"lump9mhu1el7uak7qv6qhbnfr0";"t6";"c1";"pq1";100;2
"lump9mhu1el7uak7qv6qhbnfr0";"t13";"c3";"pq3";92;2
"lump9mhu1el7uak7qv6qhbnfr0";"t1";"c1";"pq1";77;2
"lump9mhu1el7uak7qv6qhbnfr0";"t10";"c3";"then";0;2
"869dbq1icciu51pb2r31h60cq2";"t4";"c1";"then";45;2
"869dbq1icciu51pb2r31h60cq2";"t12";"c3";"irr";1;2
"869dbq1icciu51pb2r31h60cq2";"t11";"c3";"pq3";84;2
"869dbq1icciu51pb2r31h60cq2";"t16";"c3";"then";12;2
"869dbq1icciu51pb2r31h60cq2";"t15";"c3";"pq2";31;2
"869dbq1icciu51pb2r31h60cq2";"t2";"c1";"pq2";98;2
"869dbq1icciu51pb2r31h60cq2";"t13";"c3";"pq3";83;2
"869dbq1icciu51pb2r31h60cq2";"t9";"c3";"pq3";19;2
"869dbq1icciu51pb2r31h60cq2";"t5";"c1";"pq3";0;2
"869dbq1icciu51pb2r31h60cq2";"t8";"c1";"pq2";74;2
"9pnkdbv1unungvuf2kun9akb36";"t12";"c1";"pq1";100;1
"9pnkdbv1unungvuf2kun9akb36";"t2";"c3";"pq1";0;1
"9pnkdbv1unungvuf2kun9akb36";"t11";"c1";"pq2";100;1
"9pnkdbv1unungvuf2kun9akb36";"t10";"c1";"pq3";9;1
"9pnkdbv1unungvuf2kun9akb36";"t13";"c1";"pq2";66;1
"9pnkdbv1unungvuf2kun9akb36";"t15";"c1";"irr";0;1
"9pnkdbv1unungvuf2kun9akb36";"t16";"c1";"then";16;1
"9pnkdbv1unungvuf2kun9akb36";"t1";"c3";"pq2";57;1
"9pnkdbv1unungvuf2kun9akb36";"t5";"c3";"pq3";80;1
"9pnkdbv1unungvuf2kun9akb36";"t14";"c1";"pq1";100;1
"9pnkdbv1unungvuf2kun9akb36";"t3";"c3";"pq3";100;1
"9pnkdbv1unungvuf2kun9akb36";"t8";"c3";"irr";0;1
"9pnkdbv1unungvuf2kun9akb36";"t4";"c3";"irr";0;1
"9pnkdbv1unungvuf2kun9akb36";"t6";"c3";"pq1";58;1
"9pnkdbv1unungvuf2kun9akb36";"t9";"c1";"pq2";100;1
"9pnkdbv1unungvuf2kun9akb36";"t7";"c3";"then";54;1
"daorarnj58i6splt1c5c9826s0";"t11";"c1";"irr";0;1
"daorarnj58i6splt1c5c9826s0";"t3";"c3";"pq1";66;1
"daorarnj58i6splt1c5c9826s0";"t15";"c1";"pq3";0;1
"daorarnj58i6splt1c5c9826s0";"t6";"c3";"pq1";73;1
"daorarnj58i6splt1c5c9826s0";"t12";"c1";"irr";0;1
"daorarnj58i6splt1c5c9826s0";"t4";"c3";"pq1";89;1
"daorarnj58i6splt1c5c9826s0";"t13";"c1";"pq1";91;1
"daorarnj58i6splt1c5c9826s0";"t2";"c3";"pq1";90;1
"daorarnj58i6splt1c5c9826s0";"t1";"c3";"irr";0;1
"daorarnj58i6splt1c5c9826s0";"t9";"c1";"irr";0;1
"daorarnj58i6splt1c5c9826s0";"t10";"c1";"pq3";93;1
"daorarnj58i6splt1c5c9826s0";"t14";"c1";"pq2";96;1
"daorarnj58i6splt1c5c9826s0";"t7";"c3";"pq3";96;1
"daorarnj58i6splt1c5c9826s0";"t16";"c1";"pq3";75;1
"daorarnj58i6splt1c5c9826s0";"t5";"c3";"pq2";86;1
"daorarnj58i6splt1c5c9826s0";"t8";"c3";"pq1";96;1
"nibceue099bj6quqcl2a141362";"t12";"c1";"then";100;1
"nibceue099bj6quqcl2a141362";"t15";"c1";"pq1";78;1
"nibceue099bj6quqcl2a141362";"t10";"c1";"irr";0;1
"nibceue099bj6quqcl2a141362";"t16";"c1";"irr";0;1
"nibceue099bj6quqcl2a141362";"t11";"c1";"pq3";0;1
"nibceue099bj6quqcl2a141362";"t8";"c3";"irr";0;1
"nibceue099bj6quqcl2a141362";"t7";"c3";"then";99;1
"nibceue099bj6quqcl2a141362";"t1";"c3";"irr";0;1
"nibceue099bj6quqcl2a141362";"t4";"c3";"pq3";100;1
"nibceue099bj6quqcl2a141362";"t9";"c1";"irr";0;1
"nibceue099bj6quqcl2a141362";"t6";"c3";"then";80;1
"nibceue099bj6quqcl2a141362";"t3";"c3";"irr";0;1
"nibceue099bj6quqcl2a141362";"t2";"c3";"then";95;1
"nibceue099bj6quqcl2a141362";"t13";"c1";"then";82;1
"nibceue099bj6quqcl2a141362";"t14";"c1";"pq2";71;1
"nibceue099bj6quqcl2a141362";"t5";"c3";"pq3";27;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t3";"c3";"pq3";51;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t4";"c3";"irr";0;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t9";"c1";"pq1";70;1
"arcq9q54p7nedt0qj7tvuld0h6";"t9";"c1";"pq2";8;1
"arcq9q54p7nedt0qj7tvuld0h6";"t4";"c3";"then";68;1
"arcq9q54p7nedt0qj7tvuld0h6";"t11";"c1";"irr";0;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t14";"c1";"then";100;1
"arcq9q54p7nedt0qj7tvuld0h6";"t14";"c1";"pq3";0;1
"arcq9q54p7nedt0qj7tvuld0h6";"t6";"c3";"irr";0;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t16";"c1";"irr";0;1
"arcq9q54p7nedt0qj7tvuld0h6";"t16";"c1";"pq2";85;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t5";"c3";"pq3";55;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t13";"c1";"pq1";100;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t15";"c1";"pq1";80;1
"arcq9q54p7nedt0qj7tvuld0h6";"t3";"c3";"pq3";96;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t8";"c3";"pq3";70;1
"arcq9q54p7nedt0qj7tvuld0h6";"t12";"c1";"pq1";89;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t11";"c1";"pq1";78;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t10";"c1";"pq1";100;1
"arcq9q54p7nedt0qj7tvuld0h6";"t13";"c1";"pq2";100;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t6";"c3";"then";63;1
"arcq9q54p7nedt0qj7tvuld0h6";"t15";"c1";"pq1";89;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t2";"c3";"pq3";64;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t1";"c3";"pq3";100;1
"lh74r0qpdbs67jfi93nqmupuf4";"t9";"c1";"then";16;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t12";"c1";"then";87;1
"rs0fjkgh2kkgg6gr6ssf40v8k0";"t7";"c3";"pq2";84;1
"arcq9q54p7nedt0qj7tvuld0h6";"t10";"c1";"pq3";86;1
"lh74r0qpdbs67jfi93nqmupuf4";"t16";"c1";"pq2";100;1
"arcq9q54p7nedt0qj7tvuld0h6";"t5";"c3";"pq3";88;1
"arcq9q54p7nedt0qj7tvuld0h6";"t8";"c3";"then";89;1
"lh74r0qpdbs67jfi93nqmupuf4";"t3";"c3";"then";64;1
"lh74r0qpdbs67jfi93nqmupuf4";"t11";"c1";"then";74;1
"arcq9q54p7nedt0qj7tvuld0h6";"t7";"c3";"then";84;1
"arcq9q54p7nedt0qj7tvuld0h6";"t1";"c3";"pq3";95;1
"lh74r0qpdbs67jfi93nqmupuf4";"t2";"c3";"pq1";51;1
"lh74r0qpdbs67jfi93nqmupuf4";"t1";"c3";"then";52;1
"arcq9q54p7nedt0qj7tvuld0h6";"t2";"c3";"irr";0;1
"lh74r0qpdbs67jfi93nqmupuf4";"t4";"c3";"pq3";80;1
"lh74r0qpdbs67jfi93nqmupuf4";"t14";"c1";"irr";0;1
"lh74r0qpdbs67jfi93nqmupuf4";"t7";"c3";"pq1";92;1
"lh74r0qpdbs67jfi93nqmupuf4";"t5";"c3";"pq2";100;1
"lh74r0qpdbs67jfi93nqmupuf4";"t15";"c1";"then";77;1
"lh74r0qpdbs67jfi93nqmupuf4";"t6";"c3";"pq2";91;1
"lh74r0qpdbs67jfi93nqmupuf4";"t10";"c1";"pq2";99;1
"lh74r0qpdbs67jfi93nqmupuf4";"t13";"c1";"pq1";100;1
"lh74r0qpdbs67jfi93nqmupuf4";"t8";"c3";"irr";0;1
"lh74r0qpdbs67jfi93nqmupuf4";"t12";"c1";"pq3";0;1
"8shac86gndjn1dh6rpo91cajr5";"t13";"c3";"then";40;2
"8shac86gndjn1dh6rpo91cajr5";"t6";"c1";"then";69;2
"8shac86gndjn1dh6rpo91cajr5";"t8";"c1";"pq1";60;2
"8shac86gndjn1dh6rpo91cajr5";"t5";"c1";"pq3";38;2
"8shac86gndjn1dh6rpo91cajr5";"t10";"c3";"irr";0;2
"8shac86gndjn1dh6rpo91cajr5";"t7";"c1";"pq3";0;2
"8shac86gndjn1dh6rpo91cajr5";"t4";"c1";"irr";0;2
"8shac86gndjn1dh6rpo91cajr5";"t12";"c3";"pq3";64;2
"8shac86gndjn1dh6rpo91cajr5";"t2";"c1";"pq1";22;2
"8shac86gndjn1dh6rpo91cajr5";"t14";"c3";"pq2";12;2
"8shac86gndjn1dh6rpo91cajr5";"t11";"c3";"then";63;2
"8shac86gndjn1dh6rpo91cajr5";"t15";"c3";"then";64;2
"8shac86gndjn1dh6rpo91cajr5";"t16";"c3";"irr";0;2
"8shac86gndjn1dh6rpo91cajr5";"t9";"c3";"pq1";33;2
"8shac86gndjn1dh6rpo91cajr5";"t1";"c1";"then";97;2
"8shac86gndjn1dh6rpo91cajr5";"t3";"c1";"pq2";15;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t3";"c1";"pq3";0;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t6";"c1";"pq1";100;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t10";"c3";"pq1";22;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t9";"c3";"then";100;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t15";"c3";"pq3";100;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t1";"c1";"pq2";85;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t4";"c1";"irr";0;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t13";"c3";"pq3";77;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t11";"c3";"pq2";40;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t5";"c1";"irr";0;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t8";"c1";"then";80;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t12";"c3";"irr";0;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t2";"c1";"pq1";88;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t14";"c3";"pq1";31;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t7";"c1";"pq1";84;2
"ik9tc7c5hnh7s1ul8nelg5d3k4";"t16";"c3";"pq2";13;2
"r95mgjnvgs5ahdo6qvfled1k84";"t4";"c1";"irr";0;2
"r95mgjnvgs5ahdo6qvfled1k84";"t14";"c3";"pq1";12;2
