"id";"cond_c";"target_no";"condA";"condB";"judgment";"list"
"hj98jir8ukoq7quihgachvlfk4";"c3";"t5";"cleft";"canonical";0;6
"hj98jir8ukoq7quihgachvlfk4";"f";"1";"front";"unfront";-12;6
"hj98jir8ukoq7quihgachvlfk4";"control";"1";"definite";"pro";-34;6
"hj98jir8ukoq7quihgachvlfk4";"c1";"t2";"canonical";"cleft";-20;6
"hj98jir8ukoq7quihgachvlfk4";"f";"3";"unfront";"front";-16;6
"hj98jir8ukoq7quihgachvlfk4";"f";"5";"dm";"no_dm";-64;6
"hj98jir8ukoq7quihgachvlfk4";"f";"8";"dm";"no_dm";-61;6
"hj98jir8ukoq7quihgachvlfk4";"control";"4";"pro";"definite";5;6
"hj98jir8ukoq7quihgachvlfk4";"f";"2";"unfront";"front";0;6
"hj98jir8ukoq7quihgachvlfk4";"c1";"t1";"cleft";"canonical";-14;6
"hj98jir8ukoq7quihgachvlfk4";"f";"4";"front";"unfront";15;6
"hj98jir8ukoq7quihgachvlfk4";"f";"7";"no_dm";"dm";-67;6
"hj98jir8ukoq7quihgachvlfk4";"control";"2";"pro";"definite";-37;6
"hj98jir8ukoq7quihgachvlfk4";"f";"6";"dm";"no_dm";-55;6
"hj98jir8ukoq7quihgachvlfk4";"c3";"t4";"cleft";"canonical";12;6
"tvbj3e26kc9o4ee417k9ncpj27";"c3";"t5";"canonical";"cleft";100;6
"tvbj3e26kc9o4ee417k9ncpj27";"f";"2";"unfront";"front";0;6
"tvbj3e26kc9o4ee417k9ncpj27";"f";"3";"front";"unfront";1;6
"tvbj3e26kc9o4ee417k9ncpj27";"control";"1";"pro";"definite";-54;6
"tvbj3e26kc9o4ee417k9ncpj27";"f";"5";"no_dm";"dm";-89;6
"tvbj3e26kc9o4ee417k9ncpj27";"f";"7";"no_dm";"dm";83;6
"tvbj3e26kc9o4ee417k9ncpj27";"c1";"t1";"cleft";"canonical";-69;6
"tvbj3e26kc9o4ee417k9ncpj27";"f";"4";"unfront";"front";-91;6
"tvbj3e26kc9o4ee417k9ncpj27";"control";"2";"definite";"pro";-91;6
"tvbj3e26kc9o4ee417k9ncpj27";"control";"3";"pro";"definite";-80;6
"tvbj3e26kc9o4ee417k9ncpj27";"c1";"t2";"cleft";"canonical";-75;6
"tvbj3e26kc9o4ee417k9ncpj27";"f";"1";"unfront";"front";-87;6
"tvbj3e26kc9o4ee417k9ncpj27";"f";"6";"no_dm";"dm";85;6
"tvbj3e26kc9o4ee417k9ncpj27";"c3";"t4";"cleft";"canonical";8;6
"tvbj3e26kc9o4ee417k9ncpj27";"f";"8";"dm";"no_dm";-86;6
"tvbj3e26kc9o4ee417k9ncpj27";"control";"4";"pro";"definite";-75;6
"tc72aetro5onkedjjqd88pvk35";"c1";"t13";"cleft";"canonical";-100;7
"tc72aetro5onkedjjqd88pvk35";"control";"4";"definite";"pro";56;7
"tc72aetro5onkedjjqd88pvk35";"f";"2";"unfront";"front";-97;7
"tc72aetro5onkedjjqd88pvk35";"c1";"t14";"canonical";"cleft";-7;7
"tc72aetro5onkedjjqd88pvk35";"control";"1";"definite";"pro";99;7
"tc72aetro5onkedjjqd88pvk35";"control";"2";"pro";"definite";-100;7
"tc72aetro5onkedjjqd88pvk35";"f";"6";"dm";"no_dm";-24;7
"tc72aetro5onkedjjqd88pvk35";"control";"3";"definite";"pro";88;7
"tc72aetro5onkedjjqd88pvk35";"f";"7";"no_dm";"dm";-15;7
"tc72aetro5onkedjjqd88pvk35";"f";"4";"front";"unfront";82;7
"tc72aetro5onkedjjqd88pvk35";"c3";"t8";"cleft";"canonical";53;7
"tc72aetro5onkedjjqd88pvk35";"f";"8";"no_dm";"dm";92;7
"tc72aetro5onkedjjqd88pvk35";"f";"5";"no_dm";"dm";94;7
"tc72aetro5onkedjjqd88pvk35";"c3";"t15";"canonical";"cleft";6;7
"tc72aetro5onkedjjqd88pvk35";"f";"1";"unfront";"front";7;7
"tc72aetro5onkedjjqd88pvk35";"f";"3";"front";"unfront";74;7
"7l4bvtorfjt53sdaai6d10ai34";"f";"6";"no_dm";"dm";0;8
"7l4bvtorfjt53sdaai6d10ai34";"f";"4";"unfront";"front";-1;8
"7l4bvtorfjt53sdaai6d10ai34";"f";"3";"unfront";"front";-1;8
"7l4bvtorfjt53sdaai6d10ai34";"f";"1";"front";"unfront";-14;8
"7l4bvtorfjt53sdaai6d10ai34";"c3";"t13";"cleft";"canonical";18;8
"7l4bvtorfjt53sdaai6d10ai34";"control";"1";"definite";"pro";-81;8
"7l4bvtorfjt53sdaai6d10ai34";"c3";"t14";"canonical";"cleft";11;8
"7l4bvtorfjt53sdaai6d10ai34";"control";"2";"pro";"definite";-34;8
"7l4bvtorfjt53sdaai6d10ai34";"control";"4";"definite";"pro";-1;8
"7l4bvtorfjt53sdaai6d10ai34";"f";"7";"no_dm";"dm";38;8
"7l4bvtorfjt53sdaai6d10ai34";"f";"5";"no_dm";"dm";15;8
"7l4bvtorfjt53sdaai6d10ai34";"c1";"t15";"cleft";"canonical";-99;8
"7l4bvtorfjt53sdaai6d10ai34";"f";"8";"no_dm";"dm";100;8
"7l4bvtorfjt53sdaai6d10ai34";"control";"3";"pro";"definite";-100;8
"7l4bvtorfjt53sdaai6d10ai34";"c1";"t8";"canonical";"cleft";95;8
"7l4bvtorfjt53sdaai6d10ai34";"f";"2";"front";"unfront";0;8
"c9unlsbjncaimprrlddeeenu62";"f";"2";"unfront";"front";62;8
"c9unlsbjncaimprrlddeeenu62";"c3";"t13";"canonical";"cleft";50;8
"c9unlsbjncaimprrlddeeenu62";"c1";"t8";"cleft";"canonical";0;8
"c9unlsbjncaimprrlddeeenu62";"f";"3";"unfront";"front";-4;8
"c9unlsbjncaimprrlddeeenu62";"control";"3";"pro";"definite";-88;8
"c9unlsbjncaimprrlddeeenu62";"f";"7";"no_dm";"dm";43;8
"c9unlsbjncaimprrlddeeenu62";"control";"2";"pro";"definite";-77;8
"c9unlsbjncaimprrlddeeenu62";"f";"4";"unfront";"front";-8;8
"c9unlsbjncaimprrlddeeenu62";"c3";"t14";"canonical";"cleft";0;8
"c9unlsbjncaimprrlddeeenu62";"control";"1";"pro";"definite";-16;8
"c9unlsbjncaimprrlddeeenu62";"f";"8";"no_dm";"dm";67;8
"c9unlsbjncaimprrlddeeenu62";"f";"6";"no_dm";"dm";58;8
"c9unlsbjncaimprrlddeeenu62";"c1";"t15";"canonical";"cleft";-7;8
"c9unlsbjncaimprrlddeeenu62";"f";"1";"unfront";"front";0;8
"c9unlsbjncaimprrlddeeenu62";"control";"4";"pro";"definite";-67;8
"c9unlsbjncaimprrlddeeenu62";"f";"5";"dm";"no_dm";-90;8
"e3knau885h3c4ppgcv46jem981";"f";"2";"unfront";"front";12;8
"e3knau885h3c4ppgcv46jem981";"f";"8";"no_dm";"dm";100;8
"e3knau885h3c4ppgcv46jem981";"f";"7";"dm";"no_dm";71;8
"e3knau885h3c4ppgcv46jem981";"control";"2";"pro";"definite";-100;8
"e3knau885h3c4ppgcv46jem981";"c1";"t15";"cleft";"canonical";70;8
"e3knau885h3c4ppgcv46jem981";"c1";"t8";"canonical";"cleft";25;8
"e3knau885h3c4ppgcv46jem981";"control";"3";"definite";"pro";-100;8
"e3knau885h3c4ppgcv46jem981";"f";"5";"no_dm";"dm";35;8
"e3knau885h3c4ppgcv46jem981";"c3";"t13";"cleft";"canonical";92;8
"e3knau885h3c4ppgcv46jem981";"control";"4";"pro";"definite";100;8
"e3knau885h3c4ppgcv46jem981";"f";"3";"front";"unfront";23;8
"e3knau885h3c4ppgcv46jem981";"c3";"t14";"cleft";"canonical";50;8
"e3knau885h3c4ppgcv46jem981";"f";"1";"front";"unfront";-86;8
"e3knau885h3c4ppgcv46jem981";"f";"6";"no_dm";"dm";63;8
"e3knau885h3c4ppgcv46jem981";"control";"1";"pro";"definite";-100;8
"e3knau885h3c4ppgcv46jem981";"f";"4";"unfront";"front";-100;8
"orfihamld33ibqbrqr5ho6prg3";"control";"4";"definite";"pro";-100;8
"orfihamld33ibqbrqr5ho6prg3";"f";"5";"no_dm";"dm";100;8
"orfihamld33ibqbrqr5ho6prg3";"f";"7";"dm";"no_dm";100;8
"orfihamld33ibqbrqr5ho6prg3";"control";"2";"pro";"definite";-100;8
"orfihamld33ibqbrqr5ho6prg3";"c3";"t13";"canonical";"cleft";36;8
"orfihamld33ibqbrqr5ho6prg3";"f";"4";"unfront";"front";-75;8
"orfihamld33ibqbrqr5ho6prg3";"control";"3";"pro";"definite";100;8
"orfihamld33ibqbrqr5ho6prg3";"f";"3";"front";"unfront";20;8
"orfihamld33ibqbrqr5ho6prg3";"f";"2";"front";"unfront";-98;8
"orfihamld33ibqbrqr5ho6prg3";"c3";"t14";"cleft";"canonical";20;8
"orfihamld33ibqbrqr5ho6prg3";"c1";"t15";"cleft";"canonical";-68;8
"orfihamld33ibqbrqr5ho6prg3";"f";"1";"front";"unfront";100;8
"orfihamld33ibqbrqr5ho6prg3";"f";"6";"dm";"no_dm";-100;8
"orfihamld33ibqbrqr5ho6prg3";"control";"1";"pro";"definite";-100;8
"orfihamld33ibqbrqr5ho6prg3";"f";"8";"dm";"no_dm";-100;8
"orfihamld33ibqbrqr5ho6prg3";"c1";"t8";"canonical";"cleft";-82;8
