"id";"cond_c";"target_no";"condA";"condB";"judgment";"list"
"00nv23a9sqa6ef5u83d5jplsf6";"f";"4";"unfront";"front";-100;8
"00nv23a9sqa6ef5u83d5jplsf6";"control";"3";"definite";"pro";100;8
"00nv23a9sqa6ef5u83d5jplsf6";"f";"1";"unfront";"front";42;8
"00nv23a9sqa6ef5u83d5jplsf6";"f";"6";"no_dm";"dm";89;8
"00nv23a9sqa6ef5u83d5jplsf6";"f";"2";"front";"unfront";100;8
"00nv23a9sqa6ef5u83d5jplsf6";"control";"4";"definite";"pro";61;8
"00nv23a9sqa6ef5u83d5jplsf6";"f";"8";"no_dm";"dm";100;8
"00nv23a9sqa6ef5u83d5jplsf6";"f";"5";"dm";"no_dm";-100;8
"00nv23a9sqa6ef5u83d5jplsf6";"f";"7";"no_dm";"dm";100;8
"00nv23a9sqa6ef5u83d5jplsf6";"f";"3";"front";"unfront";63;8
"00nv23a9sqa6ef5u83d5jplsf6";"control";"2";"definite";"pro";-83;8
"40ahna38qnli0262gl9dgr8pf2";"control";"3";"definite";"pro";100;8
"40ahna38qnli0262gl9dgr8pf2";"f";"2";"unfront";"front";-100;8
"40ahna38qnli0262gl9dgr8pf2";"f";"5";"dm";"no_dm";-100;8
"40ahna38qnli0262gl9dgr8pf2";"f";"3";"unfront";"front";-100;8
"40ahna38qnli0262gl9dgr8pf2";"control";"4";"definite";"pro";100;8
"40ahna38qnli0262gl9dgr8pf2";"f";"6";"no_dm";"dm";-100;8
"40ahna38qnli0262gl9dgr8pf2";"control";"2";"definite";"pro";-100;8
"40ahna38qnli0262gl9dgr8pf2";"f";"1";"front";"unfront";100;8
"40ahna38qnli0262gl9dgr8pf2";"f";"4";"unfront";"front";-100;8
"40ahna38qnli0262gl9dgr8pf2";"f";"7";"dm";"no_dm";0;8
"40ahna38qnli0262gl9dgr8pf2";"f";"8";"dm";"no_dm";-100;8
"40ahna38qnli0262gl9dgr8pf2";"control";"1";"definite";"pro";-98;8
"7tgfgj3sh94rkddhhl45b741a0";"control";"2";"definite";"pro";-86;8
"7tgfgj3sh94rkddhhl45b741a0";"f";"5";"dm";"no_dm";-42;8
"7tgfgj3sh94rkddhhl45b741a0";"f";"6";"no_dm";"dm";14;8
"7tgfgj3sh94rkddhhl45b741a0";"f";"3";"unfront";"front";-9;8
"7tgfgj3sh94rkddhhl45b741a0";"control";"1";"definite";"pro";-86;8
"7tgfgj3sh94rkddhhl45b741a0";"f";"7";"dm";"no_dm";-32;8
"7tgfgj3sh94rkddhhl45b741a0";"f";"4";"front";"unfront";60;8
"7tgfgj3sh94rkddhhl45b741a0";"f";"2";"front";"unfront";65;8
"7tgfgj3sh94rkddhhl45b741a0";"control";"3";"definite";"pro";75;8
"7tgfgj3sh94rkddhhl45b741a0";"f";"8";"no_dm";"dm";79;8
"7tgfgj3sh94rkddhhl45b741a0";"f";"1";"front";"unfront";81;8
"7tgfgj3sh94rkddhhl45b741a0";"control";"4";"definite";"pro";73;8
"bh5qhb6b3dn7mf6f78v7l9d9q2";"control";"3";"definite";"pro";21;8
"bh5qhb6b3dn7mf6f78v7l9d9q2";"control";"4";"definite";"pro";65;8
"bh5qhb6b3dn7mf6f78v7l9d9q2";"f";"2";"front";"unfront";77;8
"bh5qhb6b3dn7mf6f78v7l9d9q2";"f";"5";"no_dm";"dm";81;8
"bh5qhb6b3dn7mf6f78v7l9d9q2";"f";"4";"front";"unfront";91;8
"bh5qhb6b3dn7mf6f78v7l9d9q2";"f";"1";"unfront";"front";0;8
"bh5qhb6b3dn7mf6f78v7l9d9q2";"f";"6";"dm";"no_dm";10;8
"bh5qhb6b3dn7mf6f78v7l9d9q2";"f";"8";"dm";"no_dm";-95;8
"bh5qhb6b3dn7mf6f78v7l9d9q2";"control";"2";"definite";"pro";-62;8
"bh5qhb6b3dn7mf6f78v7l9d9q2";"f";"7";"no_dm";"dm";-38;8
"bh5qhb6b3dn7mf6f78v7l9d9q2";"f";"3";"unfront";"front";73;8
"bh5qhb6b3dn7mf6f78v7l9d9q2";"control";"1";"definite";"pro";-77;8
